"Id","SalePrice"
2856,210581.87651609
2857,191761.369749171
2858,199782.842546727
2859,142066.151701043
2860,138129.754248519
2861,138945.607287503
2862,204697.726122074
2863,128221.102806038
2864,239745.997629414
2865,150475.646793772
2866,141467.183891072
2867,109286.635681836
2868,122482.921003643
2869,127871.092047263
2870,156054.238488309
2871,108980.412518853
2872,84197.8387029977
2873,119305.944863441
2874,135435.600749162
2875,122033.602132159
2876,154065.618388423
2877,137180.992612612
2878,159584.230797935
2879,141392.1627645
2880,111827.269673816
2881,153502.440954285
2882,166428.911808774
2883,176585.294718784
2884,185922.201945105
2885,173740.42058638
2886,199953.79751118
2887,106602.669287681
2888,129142.917838745
2889,81270.1175688312
2890,95321.8667189945
2891,139498.103949492
2892,85744.1174080994
2893,110549.257846854
2894,84390.5875199653
2895,298132.04323149
2896,278012.186508911
2897,194520.570986343
2898,153380.22274994
2899,213123.196906852
2900,155806.194370982
2901,201416.02943042
2902,193602.903449576
2903,323645.658593528
2904,336618.101243198
2905,129113.235729287
2906,192015.120298566
2907,121667.184716838
2908,135746.199103391
2909,154858.772199618
2910,88631.5030726608
2911,93537.2853023493
2912,155093.953480733
2913,95817.4498380247
2914,94597.8738759796
2915,93551.5203152364
2916,96589.7379290337
2917,166541.656558269
2918,124662.518914241
2919,217146.382579614
